Codice_Turno,Nome_Turno,Deposito,Giorno,Turno_Ora_Inizio,Turno_Ora_Fine,Corsa_Linea,Corsa_Da,Corsa_A,Corsa_Ora_Partenza,Corsa_Ora_Arrivo
,,PONT ST MARTIN Rimessa,Giovedì,05:59,17:20,265,Ivrea - Stazione Fs Int .........................0..6...:.3...4.... .P..o..n..t.. S....M....a..r.t.i.n...-.P..z.z..a.. .I.v.. .N..o...v,Pont S.Martin-Pzza Iv Nov .................0...7..:..0..0.... .I.v..r..e..a.. -.. .S..t.a..z.i.o...n..e.. .F.s.. .E..s..t,13:52,14:26
,,PONT ST MARTIN Rimessa,Giovedì,05:59,17:20,265,Ivrea - Stazione Fs Est,Ivrea - Stazione Fs Est,14:28,14:28
,,PONT ST MARTIN Rimessa,Giovedì,05:59,17:20,265,Pont S.Martin-Pzza Iv Nov,Chivasso - Staz. Fs Movic,07:52,15:43
,,PONT ST MARTIN Rimessa,Giovedì,05:59,17:20,265,Ivrea - Stazione Fs Est,Ivrea - Stazione Fs Int,08:28,16:35
,,PONT ST MARTIN Rimessa,Giovedì,05:59,17:20,265,Chivasso - Staz. Fs Movic,Pont S.Martin-Pzza Iv Novembre,09:43,17:05
,,PONT ST MARTIN Rimessa,Giovedì,05:59,17:20,265,Ivrea - Stazione Fs Int,PAUSA 11:10 -,10:35,13:42
,,PONT ST MARTIN Rimessa,Giovedì,06:25,19:20,265,PONT ST MARTIN Rimessa .................0...6...:.3..5..... .P..o..n..t. .S....M....a..r.t.i.n..-..P..z.z..a.. .I.v.. N...o..v,Pont S.Martin-Pzza Iv Novembre .......0...6...:.4..0..... .I.v.r..e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .E..s..t,16:02,16:36
,,PONT ST MARTIN Rimessa,Giovedì,06:25,19:20,265,Pont S.Martin-Pzza Iv Nov .................0...6..:..4..0.... .I.v..r..e..a.. -.. .S..t.a..z.i.o...n..e.. .F.s.. .E..s..t,Ivrea - Porta Vercelli ..........................0...7..:..0..8..... .C..h..i.v..a..s.s..o.. .-. .S..t.a..z.... .F..s. .M....o..v..i.c,16:38,17:33
,,PONT ST MARTIN Rimessa,Giovedì,06:25,19:20,265,Ivrea - Porta Vercelli ..........................0...7..:..0..8..... .C..h..i.v..a..s.s..o.. .-. .S..t.a..z.... .F..s. .M....o..v..i.c,Caluso - Liceo .....................................0...7..:..4..5.... .I.v..r.e...a. .-.. .S.t..a..z.i.o..n...e.. .F.s.. .I.n..t,17:43,18:33
,,PONT ST MARTIN Rimessa,Giovedì,06:25,19:20,265,Caluso - Liceo .....................................0...7..:..4..5.... .I.v..r.e...a. .-.. .S.t..a..z.i.o..n...e.. .F.s.. .I.n..t,08:50 — PAUSA DIVISA —,18:35,15:52
,,PONT ST MARTIN Rimessa,Giovedì,06:28,18:33,265,Pont S.Martin-Pzza Iv Nov,TORINO - Autostazione c.so Bolzano,06:43,14:58
,,PONT ST MARTIN Rimessa,Giovedì,06:28,18:33,265,Strambino - C.So Torino,PONT ST MARTIN Rimessa .................0...8...:.1..9..... .I.v.r..e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .I.n..t,07:30,17:46
,,PONT ST MARTIN Rimessa,Giovedì,06:28,18:33,265,PAUSA 08:19 - 12:42 Ivrea - Stazione Fs Int,Pont S.Martin-Pzza Iv Nov,17:48,18:18
,,PONT ST MARTIN Rimessa,Giovedì,06:32,16:13,265,Pont S.Martin-Pzza Iv Nov,Strambino - C.So Torino,06:47,07:30
,,PONT ST MARTIN Rimessa,Giovedì,06:32,16:13,265,Strambino - C.So Torino,PAUSA 08:48 -,07:32,12:06
,,PONT ST MARTIN Rimessa,Giovedì,06:32,16:13,265,TORINO - Autostazione c.s,Ivrea - Loc Banchette,12:06,13:07
,,PONT ST MARTIN Rimessa,Giovedì,06:32,16:13,265,Ivrea - Loc Banchette,Pont S.Martin-Pzza Iv Nov,13:09,13:42
,,PONT ST MARTIN Rimessa,Giovedì,06:32,16:13,265,Pont S.Martin-Pzza Iv Nov,Caluso - Liceo,13:47,14:52
,,PONT ST MARTIN Rimessa,Giovedì,06:32,16:13,265,Caluso - Liceo,Pont S.Martin-Pzza Iv Nov,14:58,15:58
,,PONT ST MARTIN Rimessa,Giovedì,12:07,21:20,265,Pont S.Martin-Pzza Iv Nov .................1...2..:..2..2.... .P..O...N...T.. .S..T.. .M...A..R...T.I..N.. .R..i.m...e..s..s..a,Ivrea - Loc Banchette .........................1...2..:..5..9.... .P..o...n..t. .S....M...a..r..t.i.n..-.P..z..z..a.. I.v.. .N...o..v..e..m...b..r..e,17:47,17:52
,,PONT ST MARTIN Rimessa,Giovedì,12:07,21:20,265,Ivrea - Loc Banchette .........................1...3..:..0..1.... .P..o...n..t. .S....M...a..r..t.i.n..-.P..z..z..a.. I.v.. .N...o..v,TORINO - Autostazione c.s .................1..3...:.5...6.... .I.v..r.e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .E..s..t,17:52,18:26
,,PONT ST MARTIN Rimessa,Giovedì,12:07,21:20,265,TORINO - Autostazione c.so Bolzano .1...3..:..5..6.... .I.v..r..e..a.. -.. .S.t..a..z.i.o...n..e.. .F.s.. .E..s..t,TORINO - Autostazione c.so Bolzano .1...3..:..5..6.... .C...h..i.v.a..s..s..o.. .-. .S..t.a..z.... .F.s.. .M...o...v..ic,18:28,19:18
,,PONT ST MARTIN Rimessa,Giovedì,12:07,21:20,265,TORINO - Autostazione c.s .................1..4...:.0...6.... .C..h..i.v..a..s.s..o.. .-. .S..t.a..z.... .F..s. .M....o..v..i.c,Ivrea - Loc Banchette .........................1...5..:..0..7.... .I.v..r.e...a. .-.. .S.t..a..z.i.o..n...e.. .F.s.. .I.n..t,19:43,20:33
,,PONT ST MARTIN Rimessa,Giovedì,12:07,21:20,265,Ivrea - Loc Banchette .........................1...5..:..0..9.... .I.v..r.e...a. .-.. .S.t..a..z.i.o..n...e.. .F.s.. .I.n..t,PAUSA 15:47 -,20:35,17:42
,,Pinerolo - Deposito,Giovedì,05:00,12:45,275,Pinerolo - Deposito ...................0..5...:.1...0.... .P..e..r..o..s.a.. .A...r.g....-.P..z..z.a.. .T..e..r..z.o... A...l. . ................0......7....:....4....0......... ..S......P.....i.e.....t...r..o.... ..V.....a....l. ..L....e....m......i..n....a.... ..-... .V......i..a,Pinerolo Bivio Sede Sapav ........0...5..:..1..1.... .P...in...e..r.o..l.o.. .C..e..n..t..r.o.. .S..t..u..d..i. . ..............................0....8......:..1......0........ ..M......a....c....e....l..l..o.... ..-.. ..M.......u.....n....i..c..i..p....i..o,10:10,10:50
,,Pinerolo - Deposito,Giovedì,05:00,12:45,275,Pinerolo Bivio Sede Sapav .......0...5..:..1..1..... P...i.n..e..r.o..l.o.. .C..e..n...t.r.o.. .S..t..u..d..i. ...............................0.....8......:..1.....0......... ..M......a....c....e....l..l..o.... ..-.. ..M.......u....n.....i..c...i.p.....i.o,Villar Perosa Stabiliment ..........0..5...:.3...5.... .P..i.n..e..r.o..l.o... -.. .D..e..p..o..s..i.t.o... ......................................0.....8.....:..1......5........ ..M.......a....c...e....l..l..o.... ..-.. ..M........u....n....i..c....i..p....i..o,10:50,10:50
,,Pinerolo - Deposito,Giovedì,05:00,12:45,275,Villar Perosa Stabiliment ..........0..6...:.0...5..................................................................... .M...a..c..e..l.l.o.. .-. .M....u..n..i.c..i.p..i.o,PAUSA 08:15 -,10:50,09:10
,,Pinerolo - Deposito,Giovedì,05:00,12:45,284,Torre Pellice .............................0...6..:..4..5.... .P...in...e..r.o..l.o.. .-. .D...e..p..o..s..i.t.o.. .......................................0....9......:..1......0........ ..S.......P....i..e....t..r...o..... ..V....a....l.. ..L...e....m.......i..n....a.... ..-.. ..V....i..a.... ..E..u..r..o..p..a,Pinerolo - Deposito,11:20,09:15
,,Pinerolo - Deposito,Giovedì,05:00,12:45,284,Torre Pellice .............................0...6..:..5..0.... .P...in...e..r.o..l.o.. .-. .D...e..p..o..s..i.t.o.. .......................................0.....9.....:..1......5........ ..S.......P....i..e....t..r...o..... ..V....a....l.. ..L...e....m.......i..n....a.... ..-.. ..V....i..a,Bivio Bima ................................0...7...:.1..0...................................................................... .M...a..c..e..l.l.o.. .-. .M....u..n..i.c..i.p..i.o,11:30,12:10
,,Pinerolo - Deposito,Giovedì,05:00,12:45,275,Bivio Bima ................................0...7...:.1..0...................................................................... .M...a..c..e..l.l.o.. .-. .M....u..n..i.c..i.p..i.o,Villar Perosa Stabiliment ..........0..7...:.3...0..................................................................... .M...a..c..e..l.l.o.. .-. .M....u..n..i.c..i.p..i.o,12:10,12:10
,,Pinerolo - Deposito,Giovedì,05:00,12:45,701,Villar Perosa Stabilimento Skf ..0...7..:..3..0..... .P..i.n..e..r.o..l.o.. .-.. .D..e..p..o..s..i.t.o.. .......................................0.....9.....:..1......5........ ..M.......a....c...e....l..l..o.... ..-.. ..M........u....n....i..c....i..p....i..o,Villar Perosa - Via Nazionale .....0..7...:.3...0.... .M...a..c..e..l.l.o.. .-. .M....u..n..i.c.i.p..i.o... ....................................0......9....:...2.....5........ ..P....i..n....e....r....o....l..o.... ..-.. ..M........o....v....i..c..e....n....t....r..o,12:10,12:30
,,Pinerolo - Deposito,Giovedì,05:00,12:45,281,Villar Perosa - Via Nazio ...........0..7...:.3...0.... .M...a..c..e..l.l.o.. .-. .M....u..n..i.c..ip...i.o.. . ..................................0......9....:...2.....5........ ..P....i..n....e....r....o....l..o.... ..-.. ..M........o....v....i..c..e....n....t....r..o,Perosa Arg.-Pzza Terzo Al ........0...7..:..4..0.... .S....P..i.e..t..r.o.. .V..a..l. .L..e..m...i.n..a.. .-. .V...i.a. . .....................1....0......:..0......3........ ..P....i..n....e....r..o......l.o..... ..-.. ..D....e....p....o......s..i..t...o,12:30,12:35
,,Pinerolo - Deposito,Giovedì,13:10,20:33,283,Pinerolo - Deposito ...................1..3...:.2...0.... .P..i.n..e..r..o..l.o.. .-. .P..i.a..z..z.a.. .C..a..v..o..u..r,Pinerolo - Ist. Immacolata ........1...3...:.3...0.... .C..a..n..t.a..l.u..p..a,18:30,19:00
,,Pinerolo - Deposito,Giovedì,13:10,20:33,281,Pinerolo - Ist. Immacolat .........1...3...:.3...0.... .C..a..n..t.a..l.u..p..a,Osasio - Piazza Castello ............1..4...:.1...7.... .C..a..n..t.a..l.u..p..a,19:00,19:00
,,Pinerolo - Deposito,Giovedì,13:10,20:33,281,Osasio - Piazza Castello ............1..4...:.2...0.... .C..a..n..t.a..l.u..p..a,Pinerolo - Movicentro ...............1..5...:.0...2.... .P..i.n..e..r.o...l.o.. .-. .P..i.a..z.z..a.. .C..a..v..o..u..r,19:00,19:25
,,Pinerolo - Deposito,Giovedì,13:10,20:33,283,Pinerolo - Piazza Cavour,Pinerolo - Piazza Cavour,19:35,19:35
,,Pinerolo - Deposito,Giovedì,13:10,20:33,282,Pinerolo - Movicentro,Pinerolo - Piazza Cavour,15:46,20:13
,,Pinerolo - Deposito,Giovedì,13:10,20:33,275,,,,
,,,,,,,,,,
,,Pinerolo - Deposito,Giovedì,06:40,15:25,282,Pinerolo - Movicentro ..............1..2...:.1...8.... .V..i.g..o..n..e,Pinerolo - Stazione Fs ...............0...6...:.5..5..... .P..e..r.o..s..a.. .A..r.g....-..P..z.z..a.. .T..e..r.z..o.. .A..l.p..i.n..i. .......1.....2.....:...5.....0........ ..P....i..n....e....r...o.....l..o.... ..-.. ..M.......o.....v...i..c...e....n....t...r...o,14:40,15:10
,,Pinerolo - Deposito,Giovedì,06:40,15:25,281,Pinerolo - Stazione Fs ..............0...6...:.5..5..... .P..e..r.o..s..a.. .A..r..g...-..P..z.z..a.. .T..e..r.z..o.. .A..l. . .................1.....2.....:...5.....0........ ..P.....i.n.....e....r...o....l..o.... ..-.. ..M.......o.....v...i..c...e....n.....t...r..o,Volvera-Str Piossasco ...............0..7...:.2...0.... .P..i.n..e..r.o...lo... .-. .M...o..v..i.c..e..n..t.r..o.. . ............................1.....3.....:..2......2........ ..P....i..n....e....r...o.....l..o.... ..-.. ..D.....e....p....o.....s...i.t....o,15:10,15:15
,,Pinerolo - Deposito,Giovedì,06:40,15:25,281,Volvera-Str Piossasco ...............0..7...:.3...0.... .P..i.n..e..r.o...lo... .-. .M...o..v..i.c..e..n..t.r..o,Pinerolo - Movicentro ...............0..7...:.5...5.... .P..i.n..e..r.o...l.o.. .-. .S..t.a..z..i.o..n..e.. .F..s,13:26,13:36
,,Pinerolo - Deposito,Giovedì,06:40,15:25,275,Pinerolo - Movicentro,Vigone - Piazza Corte,07:56,14:39
,,Pinerolo - Deposito,Giovedì,06:40,15:25,282,TORINO - Autostazione c.s,Pinerolo - Movicentro,11:03,12:14
,,Pinerolo - Deposito,Giovedì,15:45,23:42,275,Perosa Arg.-Pzza Terzo Al,Pinerolo - Ist. Immacolata ........1...6...:.0...5.... .P..i.n..e..r.o..l.o... B...i.v.i.o... S..e..d...e.. S..a..p..a..v,21:00,21:31
,,Pinerolo - Deposito,Giovedì,15:45,23:42,281,Pinerolo - Ist. Immacolat .........1...6...:.0...5.... .P..i.n..e..r.o..l.o... B...i.v.i.o... S..e..d...e.. S..a..p..a..v,None - Via Roma 18 .................1...6..:..5..8.... .V...i.ll.a..r.. .P..e..r.o..s..a.. .S..t.a..b..i.l.i.m...e..n..t,21:31,21:55
,,Pinerolo - Deposito,Giovedì,15:45,23:42,275,None - Via Roma 18 ..................1...6..:..5..8.... .V..i.l.l.a..r.. .P..e..r.o..s..a.. .S..t.a..b..i.l.i.m...e..n..t,None - Stab. Streglio .................1...7..:.0...3.... .S..a..n.. .S..e..c..o..n..d..o.. .B..i.v..i.o.. .B..i.m....a,22:25,22:45
,,Pinerolo - Deposito,Giovedì,15:45,23:42,282,None - Stab. Streglio ................1...7..:.2...2.... .S..a..n.. .S..e..c..o..n..d..o.. .B..i.v..i.o.. .B...im....a,TORINO - Autostazione c.so Bol1za8n:o1 5.... .P...i.n..e..r.o..l.o.. .-. .D...e..p..o..s..i.t.o,22:45,23:32
,,Pinerolo - Deposito,Giovedì,15:45,23:42,282,TORINO - Autostazione c.s,PAUSA 19:44 -,18:33,20:18
,,Pinerolo - Deposito,Giovedì,15:45,23:42,282,Pinerolo - Movicentro,Perosa Arg.-Pzza Terzo Alpini,20:18,20:50
,,Pinerolo - Deposito,Giovedì,13:10,20:29,703,Frazione Pascaretto .................1...4..:..0..5..... P...i.n..e..r.o..l.o.. .-. .M....o..v..i.c.e..n...t.r.o,Pinerolo Centro Studi,17:16,14:30
,,Pinerolo - Deposito,Giovedì,13:10,20:29,282,TORINO - Autostazione c.s,Pinerolo - Movicentro,19:03,20:14
,,Pinerolo - Deposito,Giovedì,13:10,20:29,281,Pinerolo Centro Studi ...............1..4...:.3...0.... .P..i.n..e..r.o..l.o... -.. .D..e..p..o..s..i.t.o,PAUSA 15:05 -,20:19,16:36
,,Pinerolo - Deposito,Giovedì,13:10,20:30,278,Pinerolo - Stazione Fs,Pinerolo - Piazza Cavour,13:25,19:10
,,Pinerolo - Deposito,Giovedì,13:10,20:30,278,Pinerolo - Piazza Cavour,Cercenasco - V. Reg.Margherita,14:10,19:40
,,Pinerolo - Deposito,Giovedì,13:10,20:30,278,Osasio - Piazza Castello,Pinerolo - Piazza Cavour,15:00,20:10
,,Pinerolo - Deposito,Giovedì,13:10,20:30,279,Pinerolo - Ist. Immacolat,Torre Pellice,16:12,16:58
,,Pinerolo - Deposito,Giovedì,13:10,20:30,279,Torre Pellice,Bobbio pellice,17:05,17:21
,,Pinerolo - Deposito,Giovedì,13:15,23:57,284,,,,
,,Pinerolo - Deposito,Giovedì,13:15,23:57,281,Pinerolo Centro Studi ...............1..3...:.3...0..................................................................... .N...o..n..e.. .V..i.a.. .P..i.n..e..r..o..l.o,Perosa Arg.-Pzza Terzo Alpini ...1...4..:.0...0.... .P..i.n..e..r..o..l.o.. .-. .M....o..v..i.c.e..n..t..r.o,21:58,18:20
,,Pinerolo - Deposito,Giovedì,13:15,23:57,284,,,,
,,Pinerolo - Deposito,Giovedì,13:15,23:57,281,Perosa Arg.-Pzza Terzo Al ........1...4..:..2..0.... .P...in...e..r.o..l.o.. .-. .M....o..v..i.c.e..n...t.r.o.. . .............................1....8......:..2......0........ ..S....e....g....g...i..o.....v...i.a.... ..v....a....n....d....a....l..i..n....o,Pinerolo - Stazione Fs ..............1...4...:.5..0..... .T..o..r.r..e.. P...e..l.l.ic..e,23:22,18:55
,,Pinerolo - Deposito,Giovedì,13:15,23:57,279,Pinerolo - Stazione Fs ...............1...4...:.5..0..... .T..o..r.r..e.. P...e..ll.i.c..e.. . ...........................................................1.....9.....:...0.....5........ ..P.....i.n.....e....r..o.....l..o.... ..-.. ..D.....e....p.....o....s...i..t...o,Pinerolo - Movicentro ...............1..4...:.5...0.... .B..o..b..b..i.o... .p..e..l.l.ic..e,23:47,19:19
,,Pinerolo - Deposito,Giovedì,13:15,23:57,901,Pinerolo - Movicentro ..............1..4...:.5...0.... .B..o..b..b...io... .p..e..l.l.i.c.e,Torre Pellice .............................1...5..:..2..5.... .T..o...r.r.e.. .P..e..l.l.i.c..e,19:19,19:34
,,Pinerolo - Deposito,Giovedì,13:15,23:57,901,Torre Pellice,Torre Pellice,19:35,19:35
,,Pinerolo - Deposito,Giovedì,13:15,23:57,901,Torre Pellice,Pinerolo - Deposito,17:35,20:15
,,Pinerolo - Deposito,Giovedì,13:15,23:05,701,S.Pietro Val Lemina - Via ..........1..5...:.5...0.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a.. .E..u..r.o...p..a,S.Pietro Val Lemina - Via ..........1..5...:.5...0.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a.. .E..u..r.o...p..a,81:30,81:30
,,Pinerolo - Deposito,Giovedì,13:15,23:05,701,Pinerolo - Deposito ...................1..3...:.2...5.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a.. .E..u..r..o..p..a1.. .F5..r:. .56..10.. ..... ..S......P.....i.e.....t..r...o.... ..V.....a....l. ..L....e...m.......i..n....a.... ..-... .V.....i..a,Macello - Municipio .................1...6..:.3...0.... .M....a..c.e..l.l.o.. .-.. M....u..n..i.c..i.p..i.o,18:30,19:10
,,Pinerolo - Deposito,Giovedì,13:15,23:05,701,S.Pietro Val Lemina - Via ..........1..3...:.5...5.... .M...a..c..e..l.l.o.. .-. .M....u..n..i.c..ip...i.o.. ....................................1......6....:...3.....0........ ..M........a....c..e....l..l..o.... ..-... ..M.......u....n....i..c....i..p....i..o,S.Pietro Val Lemina - Via ..........1..7...:.1...8.... .P..i.n..e..r.o...l.o.. .-. .D..e..p..o...s.i.t..o,19:20,19:45
,,Pinerolo - Deposito,Giovedì,13:15,23:05,701,S.Pietro Val Lemina - Via ..........1..3...:.5...5.... .V..u..o...t.o.. ................................................................ .P..A...U....S..A... . .1...9..:..4..5... .-,Pinerolo - Deposito,21:40,15:10
,,Pinerolo - Deposito,Giovedì,13:15,23:05,701,Pinerolo - Deposito ...................1..5...:.1...0.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a.. . ....................1.....8.....:...3.....0......... ..P....i..n....e....r..o.....l..o.... ..-... ..D....e....p....o.....s...i..t...o,Macello - Municipio ..................1...5..:.2...0...................................................................... .P..i.n..e..r.o..l.o.. .-.. .M...o..v..i.c..e..n..t.r..o,21:45,21:50
,,Pinerolo - Deposito,Giovedì,13:15,23:05,901,Pinerolo - Movicentro,Torre Pellice,21:50,22:20
,,Pinerolo - Deposito,Giovedì,13:15,23:05,901,Torre Pellice,Pinerolo - Deposito,22:20,22:55
,,Pinerolo - Deposito,Giovedì,05:33,14:25,275,Pinerolo - Movicentro,Perosa - Deposito,11:48,12:25
,,Pinerolo - Deposito,Giovedì,05:33,14:25,275,Pinerolo - Movicentro ..............0..5...:.4...8............. .P...A...U...S...A... . .1..2...:.2...5... .-,Perosa - Deposito,13:00,13:05
,,Pinerolo - Deposito,Giovedì,05:33,14:25,275,Perosa Arg.-Pzza Terzo Al,Perosa Arg.-Pzza Terzo Al,06:20,13:10
,,Pinerolo - Deposito,Giovedì,05:33,14:25,275,Pin - Via Giustetto-Via P,PAUSA 07:48 -,06:45,10:41
,,Pinerolo - Deposito,Giovedì,05:33,14:25,275,TORINO - Autostazione c.s,Pinerolo - Movicentro,10:41,11:44
,,Pinerolo - Deposito,Giovedì,17:15,23:01,282,Pinerolo Bivio Sede Sapav,Pinerolo - Movicentro,21:08,21:14
,,Pinerolo - Deposito,Giovedì,17:15,23:01,282,Pinerolo - Deposito ...................1..7...:.2...5.... .P..i.n..e..r..o..l.o.. .-. .M....o..v..ic..e..n..t..r.o,Pinerolo - Piazza Cavour ...........1...7..:..3..5.... .P..e..r..o..s..a. .A...r.g....-.P..z..z..a.. T..e..r..z.o... .A..l,21:18,21:50
,,Pinerolo - Deposito,Giovedì,17:15,23:01,283,Pinerolo - Piazza Cavour ..........1...7..:..3..5.... .P..e..r..o..s..a.. A...r.g....-.P..z..z..a.. .T..e..r.z..o.. .A..l.p..i.n..i,Cantalupa .................................1...7..:..5..5.... .P...e.r..o..s..a.. .A..r.g....-.P..z..z..a.. .T..e..r.z..o.. .A..l.p..i.n..i,21:50,21:50
,,Pinerolo - Deposito,Giovedì,17:15,23:01,275,Cantalupa ..................................1...7..:..5..5.... .P..e..r..o..s..a.. A...r.g....-.P..z..z..a.. .T..e..r.z..o.. .A..l,Cantalupa ..................................1...7..:..5..5.... .P..i.n..e..r..o..l.o.. .B..i.v..i.o.. .S..e..d..e.. .S..a..p..a..v,22:15,22:50
,,Pinerolo - Deposito,Giovedì,17:15,23:01,283,Cantalupa .................................1...7..:..5..5.... .P...in...e..r.o..l.o.. .B..i.v..i.o.. .S..e..d..e.. .S..a..p..a..v,Pinerolo - Movicentro,22:50,18:30
,,Pinerolo - Deposito,Giovedì,17:15,23:01,282,Pinerolo - Movicentro,TORINO - Autostazione c.s,18:46,19:57
,,Pinerolo - Deposito,Giovedì,17:15,23:01,282,TORINO - Autostazione c.s,Pinerolo Bivio Sede Sapav,20:03,21:08
,,Pinerolo - Deposito,Giovedì,06:45,18:15,275,Pinerolo Bivio Sede Sapav,Pinerolo - Stazione Fs ...............0...7...:.0..5..... .V..u..o..t..o.. ...................................................... .C..a..n..t..a.l.u...p..a,12:23,17:30
,,Pinerolo - Deposito,Giovedì,06:45,18:15,284,Pinerolo - Stazione Fs ..............0...7...:.0..5...................................................................... .C..a..n..t..a..lu...p..a,Luserna S.Giovanni (Airali) ........0..7...:.4...0..................................................................... .P..i.n..e..r..o..l.o.. .-. .P..i.a..z..z.a.. .C..a..v..o..u..r,17:30,17:55
,,Pinerolo - Deposito,Giovedì,06:45,18:15,279,Luserna S.Giovanni (Airali) .......0..7...:.4...0.... .P..i.n..e..r.o...lo... .-. .S..t.a..z.i.o...n..e.. .F..s. ...............................1......4.....:..4.....4......... ..P....i..n....e....r...o....l..o.... ..-... ..P....i..a....z...z...a.... ..C....a....v....o....u....r,Pinerolo Centro Studi (C.Torino0/R8o:c0h8is) ................................................................ P...in...e..r.o..l.o.. .-. .D...e..p..o..s..i.t.o,17:55,18:05
,,Pinerolo - Deposito,Giovedì,06:45,18:15,281,Ingresso deposito Pinerolo - Stazione Fs ..............1...5...:.0..0..... .P..i.n..e..r.o..l.o.. .-.. .D..e..p..o..s..i.t.o,Gerbole Di Volvera,18:05,15:40
,,Pinerolo - Deposito,Giovedì,06:45,18:15,281,Gerbole Di Volvera,Pinerolo Bivio Sede Sapav ........1...2..:..2..3.... .P...in...e..r.o..l.o.. .-. .S..t..a..z.i.o..n..e.. .F..s,15:40,16:15
,,Pinerolo - Deposito,Giovedì,06:45,18:15,281,Pinerolo - Stazione Fs,Villar Perosa - Via Nazio,16:15,16:35
,,Pinerolo - Deposito,Giovedì,18:35,23:07,275,Pinerolo - Piazza Cavour,Pinerolo - Deposito,20:10,18:45
,,Pinerolo - Deposito,Giovedì,18:35,23:07,282,TORINO - Autostazione c.s,TORINO - Autostazione c.s,21:41,21:41
,,Pinerolo - Deposito,Giovedì,18:35,23:07,703,Pinerolo Frazione Riva (Domaro1s8sa:)5 0.... .P..i.n...e.r..o..l.o.. .-. .M....o..v..i.c.e..n..t..r.o,Pin - Fiugera,22:52,19:17
,,Pinerolo - Deposito,Giovedì,18:35,23:07,703,Pin - Fiugera .............................1...9..:..2..0..... .P..i.n..e..r.o..l.o.. .-.. .D..e..p..o..s..i.t.o,Pinerolo - Deposito,22:57,19:55
,,Pinerolo - Deposito,Giovedì,04:13,15:30,275,Per - Via Nazionale 6(Terminal S0a4p:a5v9) . .P..i.n...e..r.o..l.o.. .-. .D...e..p..o..s..i.t.o,Pinerolo - Deposito,14:05,14:10
,,Pinerolo - Deposito,Giovedì,04:13,15:30,275,Fenestrelle - Via Naziona,Pinerolo - Deposito,05:30,14:10
,,Pinerolo - Deposito,Giovedì,04:13,15:30,275,Sestriere - Parcheggio,Pinerolo - Stazione Fs,06:10,14:15
,,Pinerolo - Deposito,Giovedì,04:13,15:30,275,Perosa Arg.-Pzza Terzo Al,Gerbole Di Volvera,07:24,14:50
,,Pinerolo - Deposito,Giovedì,04:13,15:30,275,Volvera-Str Piossasco,Pinerolo - Movicentro,08:12,08:42
,,Pinerolo - Deposito,Giovedì,04:50,15:45,278,Buriasco Piazza Roma,Pinerolo - Piazza Cavour ...........0...5..:..1..0.... .P..i.n..e..r..o..l.o.. .C..e..n..t..r.o.. .S..t.u..d...i,13:55,14:15
,,Pinerolo - Deposito,Giovedì,04:50,15:45,275,Pinerolo - Piazza Cavour ..........0...5..:..1..0.... .P..i.n...e..r.o..l.o.. .C..e..n..t..r.o.. .S..t.u...d..i,TORINO - Autostazione c.so Bol0za6n:o1 9.... .P...i.n..e..r.o..l.o.. .-. .V...i.a.. .S.a..l.u..z..z..o.. .(.E..n..e..l.),14:20,14:30
,,Pinerolo - Deposito,Giovedì,04:50,15:45,281,,,,
,,Pinerolo - Deposito,Giovedì,04:50,15:45,282,TORINO - Autostazione c.s .......0..6...:.4...3.... .S..c.a..l.e..n..g..h..e.. .-.. .V..i.a.. .C..a..v..o..u..r,Pinerolo - Deposito,15:05,08:10
,,Pinerolo - Deposito,Giovedì,04:50,15:45,281,PAUSA 08:10 - 13:15 Scalenghe - Via Cavour,Pinerolo - Stazione Fs,15:10,15:30
,,Pinerolo - Deposito,Giovedì,04:50,15:45,278,Pinerolo - Piazza Cavour,Buriasco Piazza Roma,13:30,13:55
,,Pinerolo - Deposito,Giovedì,05:15,14:51,701,Pinerolo - Deposito ...................0..5...:.2...5.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a,Pinerolo - Deposito ...................0..5...:.2...5.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a,07:35,07:35
,,Pinerolo - Deposito,Giovedì,05:15,14:51,701,Pinerolo - Movicentro ..............0..5...:.3...0.... .P..i.n..e..r.o...l.o.. .C..e..n..t.r..o.. .S..t.u..d..i. .(.C.....T..o..r.i.n..o..0/..R.8.o.:.c.0.h.0.i.s..) . P....i..n....e.....r...o....l..o.... ..-.. ..S....t..a....z....i..o....n....e.... ..F....s,Pinerolo - Movicentro ..............0..5...:.3...0.... .P..i.n..e..r.o...l.o.. .C..e..n..t.r..o.. .S..t.u..d..i. .(.C.....T..o..r.i.n..o..0/..R.8.o.:.c.0.h.0.i.s..) . P....i..n....e.....r...o....l..o.... ..-.. ..S....t..a....z....i..o....n....e.... ..F....s,13:15,13:15
,,Pinerolo - Deposito,Giovedì,05:15,14:51,281,,,,
